Run,Cloud,Job Conf,Workflow,History,Inputs,Tool,Tool Version,State,Slots,Memory,Runtime (Sec),CPU,Memory Limit (Bytes),Memory Max usage (Bytes)
1,c4,Default,576169e85cfeb2a8,d86ff1eec4ccabc4,SRR24043307-2GB GRCh38.p14.gbff.gz,bwa_mem,0.7.17.2,ok,8.0000000,32212.0000000,4897.0000000,10892902242644.0000000,32212254720.0000000,25997377536.0000000
3,c4,Default,576169e85cfeb2a8,ce93ece198eb3d49,SRR24043307-10GB GRCh38.p14.gbff.gz,bwa_mem,0.7.17.2,ok,8.0000000,32212.0000000,8579.0000000,37981338873852.0000000,32212254720.0000000,32211636224.0000000
2,c4,Default,576169e85cfeb2a8,5af723e4e416cebc,SRR24043307-10GB GRCh38.p14.gbff.gz,samtools_stats,2.0.2+galaxy2,ok,1.0000000,4080.0000000,185.0000000,184412661126.0000000,4080218112.0000000,430706688.0000000
2,c4,Default,576169e85cfeb2a8,5af723e4e416cebc,SRR24043307-10GB GRCh38.p14.gbff.gz,lofreq_viterbi,2.1.5+galaxy0,ok,4.0000000,16320.0000000,870.0000000,1186761957662.0000000,16320872448.0000000,16320421888.0000000
1,c4,Default,576169e85cfeb2a8,d86ff1eec4ccabc4,SRR24043307-2GB GRCh38.p14.gbff.gz,lofreq_filter,2.1.5+galaxy0,ok,1.0000000,16320.0000000,0E-7,208051186.0000000,16320872448.0000000,14036992.0000000
1,c4,Default,576169e85cfeb2a8,d86ff1eec4ccabc4,SRR24043307-2GB GRCh38.p14.gbff.gz,lofreq_call,2.1.5+galaxy1,ok,2.0000000,8589.0000000,1712.0000000,3321603079702.0000000,8589934592.0000000,838311936.0000000
2,c4,Default,576169e85cfeb2a8,5e75cd2e92665559,SRR24043307-5GB GRCh38.p14.gbff.gz,fastp,0.23.2+galaxy0,ok,4.0000000,16320.0000000,220.0000000,864499149738.0000000,16320872448.0000000,7466291200.0000000
1,c4,Default,576169e85cfeb2a8,d86ff1eec4ccabc4,SRR24043307-2GB GRCh38.p14.gbff.gz,lofreq_viterbi,2.1.5+galaxy0,ok,4.0000000,16320.0000000,254.0000000,342313943793.0000000,16320872448.0000000,6960816128.0000000
3,c4,Default,576169e85cfeb2a8,6a9d214dffcd8bab,SRR24043307-5GB GRCh38.p14.gbff.gz,samtools_stats,2.0.2+galaxy2,deleting,,,,,,
2,c4,Default,576169e85cfeb2a8,38298e30698797d6,SRR24043307-2GB GRCh38.p14.gbff.gz,lofreq_call,2.1.5+galaxy1,error,,,,,,
1,c4,Default,576169e85cfeb2a8,e2e57b009c5c897e,SRR24043307-10GB GRCh38.p14.gbff.gz,picard_MarkDuplicates,2.18.2.2,ok,3.0000000,12884.0000000,3241.0000000,7218840592701.0000000,12884901888.0000000,12884217856.0000000
3,c4,Default,576169e85cfeb2a8,bc32504f4ff852a1,SRR24043307-2GB GRCh38.p14.gbff.gz,picard_MarkDuplicates,2.18.2.2,ok,3.0000000,12884.0000000,774.0000000,1791020659098.0000000,12884901888.0000000,12200255488.0000000
3,c4,Default,576169e85cfeb2a8,bc32504f4ff852a1,SRR24043307-2GB GRCh38.p14.gbff.gz,fastp,0.23.2+galaxy0,ok,4.0000000,16320.0000000,99.0000000,348740642620.0000000,16320872448.0000000,4291145728.0000000
3,c4,Default,576169e85cfeb2a8,bc32504f4ff852a1,SRR24043307-2GB GRCh38.p14.gbff.gz,snpEff,4.3+T.galaxy1,ok,1.0000000,12884.0000000,5.0000000,4234013405.0000000,12884901888.0000000,182996992.0000000
